"Step","comic-armadillo-31 - return_train","comic-armadillo-31 - return_train__MIN","comic-armadillo-31 - return_train__MAX","TQC_speed - return_train","TQC_speed - return_train__MIN","TQC_speed - return_train__MAX","REDQSAC_speed - return_train","REDQSAC_speed - return_train__MIN","REDQSAC_speed - return_train__MAX","SAC_speed - return_train","SAC_speed - return_train__MIN","SAC_speed - return_train__MAX","REDQSAC_eaux_4_imgs_pretrained_3 - return_train","REDQSAC_eaux_4_imgs_pretrained_3 - return_train__MIN","REDQSAC_eaux_4_imgs_pretrained_3 - return_train__MAX","SAC_4_imgs_eaux_5 - return_train","SAC_4_imgs_eaux_5 - return_train__MIN","SAC_4_imgs_eaux_5 - return_train__MAX"
"9149","","","","","","","","","","62.9299888611","62.9299888611","62.9299888611","3.3599970341","3.3599970341","3.3599970341","101.4799804688","101.4799804688","101.4799804688"
"9150","","","","","","","","","","30.079990387","30.079990387","30.079990387","","","","","",""
"9151","","","","","","","","","","30.079990387","30.079990387","30.079990387","3.3599970341","3.3599970341","3.3599970341","103.7400970459","103.7400970459","103.7400970459"
"9152","","","","","","","","","","62.9300003052","62.9300003052","62.9300003052","","","","","",""
"9153","","","","","","","","","","62.9300003052","62.9300003052","62.9300003052","3.3599970341","3.3599970341","3.3599970341","103.7400970459","103.7400970459","103.7400970459"
"9155","","","","","","","","","","62.9300003052","62.9300003052","62.9300003052","3.3592474461","3.3592474461","3.3592474461","102.9300384521","102.9300384521","102.9300384521"
"9156","","","","","","","","","","111.6400222778","111.6400222778","111.6400222778","3.3499982357","3.3499982357","3.3499982357","","",""
"9157","","","","","","","","","","111.6400222778","111.6400222778","111.6400222778","3.3499982357","3.3499982357","3.3499982357","","",""
"9158","","","","","","","","","","111.6400222778","111.6400222778","111.6400222778","3.3499982357","3.3499982357","3.3499982357","102.9300384521","102.9300384521","102.9300384521"
"9160","","","","","","","","","","103.3300018311","103.3300018311","103.3300018311","3.3499982357","3.3499982357","3.3499982357","102.9300384521","102.9300384521","102.9300384521"
"9162","","","","","","","","","","86.0800323486","86.0800323486","86.0800323486","3.3263483047","3.3263483047","3.3263483047","102.9899978638","102.9899978638","102.9899978638"
"9163","","","","","","","","","","86.0800323486","86.0800323486","86.0800323486","3.2399976254","3.2399976254","3.2399976254","102.9899978638","102.9899978638","102.9899978638"
"9165","","","","","","","","","","107.2700195312","107.2700195312","107.2700195312","3.2399976254","3.2399976254","3.2399976254","102.9899978638","102.9899978638","102.9899978638"
"9166","","","","","","","","","","107.2700195312","107.2700195312","107.2700195312","3.2399976254","3.2399976254","3.2399976254","102.9899978638","102.9899978638","102.9899978638"
"9167","","","","","","","","","","107.2700195312","107.2700195312","107.2700195312","3.2399976254","3.2399976254","3.2399976254","101.4199829102","101.4199829102","101.4199829102"
"9168","","","","","","","","","","113.4199981689","113.4199981689","113.4199981689","3.2399976254","3.2399976254","3.2399976254","101.4199829102","101.4199829102","101.4199829102"
"9169","","","","","","","","","","113.4199981689","113.4199981689","113.4199981689","3.2399976254","3.2399976254","3.2399976254","","",""
"9170","","","","","","","","","","65.989982605","65.989982605","65.989982605","3.2399976254","3.2399976254","3.2399976254","101.4199829102","101.4199829102","101.4199829102"
"9171","","","","","","","","","","65.989982605","65.989982605","65.989982605","3.2453980446","3.2453980446","3.2453980446","","",""
"9172","","","","","","","","","","27.360004425","27.360004425","27.360004425","","","","","",""
"9173","","","","","","","","","","27.360004425","27.360004425","27.360004425","3.2799975872","3.2799975872","3.2799975872","102.5799636841","102.5799636841","102.5799636841"
"9174","","","","","","","","","","96.200012207","96.200012207","96.200012207","3.2799975872","3.2799975872","3.2799975872","102.5799636841","102.5799636841","102.5799636841"
"9176","","","","","","","","","","96.200012207","96.200012207","96.200012207","3.2799975872","3.2799975872","3.2799975872","102.5799636841","102.5799636841","102.5799636841"
"9177","","","","","","","","","","110.4300613403","110.4300613403","110.4300613403","3.2799975872","3.2799975872","3.2799975872","102.5799636841","102.5799636841","102.5799636841"
"9178","","","","","","","","","","4.0399980545","4.0399980545","4.0399980545","3.2799975872","3.2799975872","3.2799975872","103.2499923706","103.2499923706","103.2499923706"
"9179","","","","","","","","","","4.0399980545","4.0399980545","4.0399980545","3.1769976616","3.1769976616","3.1769976616","103.2499923706","103.2499923706","103.2499923706"
"9182","","","","","","","","","","109.5200195312","109.5200195312","109.5200195312","3.0799975395","3.0799975395","3.0799975395","103.2499923706","103.2499923706","103.2499923706"
"9183","","","","","","","","","","109.5200195312","109.5200195312","109.5200195312","3.0799975395","3.0799975395","3.0799975395","103.2499923706","103.2499923706","103.2499923706"
"9185","","","","","","","","","","3.3099987507","3.3099987507","3.3099987507","3.0799975395","3.0799975395","3.0799975395","","",""
"9188","","","","","","","","","","18.1000003815","18.1000003815","18.1000003815","3.1399974823","3.1399974823","3.1399974823","105.6400222778","105.6400222778","105.6400222778"
"9189","","","","","","","","","","111.3699798584","111.3699798584","111.3699798584","3.1399974823","3.1399974823","3.1399974823","105.6400222778","105.6400222778","105.6400222778"
"9190","","","","","","","","","","111.3699798584","111.3699798584","111.3699798584","3.1399974823","3.1399974823","3.1399974823","102.9799728394","102.9799728394","102.9799728394"
"9191","","","","","","","","","","4.9599995613","4.9599995613","4.9599995613","3.1399974823","3.1399974823","3.1399974823","102.9799728394","102.9799728394","102.9799728394"
"9192","","","","","","","","","","4.9599995613","4.9599995613","4.9599995613","3.1399974823","3.1399974823","3.1399974823","102.9799728394","102.9799728394","102.9799728394"
"9193","","","","","","","","","","4.9599995613","4.9599995613","4.9599995613","3.1399974823","3.1399974823","3.1399974823","102.9799728394","102.9799728394","102.9799728394"
"9195","","","","","","","","","","111.0700073242","111.0700073242","111.0700073242","3.4799969196","3.4799969196","3.4799969196","103.169960022","103.169960022","103.169960022"
"9196","","","","","","","","","","111.0700073242","111.0700073242","111.0700073242","3.4799969196","3.4799969196","3.4799969196","103.169960022","103.169960022","103.169960022"
"9197","","","","","","","","","","109.9399795532","109.9399795532","109.9399795532","3.4799969196","3.4799969196","3.4799969196","103.169960022","103.169960022","103.169960022"
"9198","","","","","","","","","","109.9399795532","109.9399795532","109.9399795532","3.4799969196","3.4799969196","3.4799969196","103.169960022","103.169960022","103.169960022"
"9199","","","","","","","","","","109.9399795532","109.9399795532","109.9399795532","3.4799969196","3.4799969196","3.4799969196","","",""
"9201","","","","","","","","","","112.5699768066","112.5699768066","112.5699768066","","","","","",""
"9202","","","","","","","","","","112.5699768066","112.5699768066","112.5699768066","3.4799969196","3.4799969196","3.4799969196","","",""
"9203","","","","","","","","","","113.0799636841","113.0799636841","113.0799636841","","","","","",""
"9206","","","","","","","","","","113.2499923706","113.2499923706","113.2499923706","3.3599970341","3.3599970341","3.3599970341","99.4399795532","99.4399795532","99.4399795532"
"9208","","","","","","","","","","113.2499923706","113.2499923706","113.2499923706","0.2400000393","0.2400000393","0.2400000393","99.4399795532","99.4399795532","99.4399795532"
"9210","","","","","","","","","","112.5800018311","112.5800018311","112.5800018311","0.2400000393","0.2400000393","0.2400000393","99.3400650024","99.3400650024","99.3400650024"
"9211","","","","","","","","","","112.5800018311","112.5800018311","112.5800018311","0.2400000393","0.2400000393","0.2400000393","99.3400650024","99.3400650024","99.3400650024"
"9212","","","","","","","","","","74.2499847412","74.2499847412","74.2499847412","0.2400000393","0.2400000393","0.2400000393","99.3400650024","99.3400650024","99.3400650024"
"9213","","","","","","","","","","74.2499847412","74.2499847412","74.2499847412","0.2400000393","0.2400000393","0.2400000393","99.3400650024","99.3400650024","99.3400650024"
"9214","","","","","","","","","","112.7700271606","112.7700271606","112.7700271606","0.2400000393","0.2400000393","0.2400000393","99.3400650024","99.3400650024","99.3400650024"
"9215","","","","","","","","","","112.7700271606","112.7700271606","112.7700271606","0.2400000393","0.2400000393","0.2400000393","112.469909668","112.469909668","112.469909668"
"9216","","","","","","","","","","112.7700271606","112.7700271606","112.7700271606","3.6134970188","3.6134970188","3.6134970188","112.469909668","112.469909668","112.469909668"
"9220","","","","","","","","","","72.6900405884","72.6900405884","72.6900405884","3.6999969482","3.6999969482","3.6999969482","112.469909668","112.469909668","112.469909668"
"9221","","","","","","","","","","72.6900405884","72.6900405884","72.6900405884","3.6999969482","3.6999969482","3.6999969482","103.8900604248","103.8900604248","103.8900604248"
"9222","","","","","","","","","","71.8600082397","71.8600082397","71.8600082397","3.6999969482","3.6999969482","3.6999969482","103.8900604248","103.8900604248","103.8900604248"
"9228","","","","","","","","","","112.0299911499","112.0299911499","112.0299911499","3.3599970341","3.3599970341","3.3599970341","100.6100387573","100.6100387573","100.6100387573"
"9229","","","","","","","","","","112.5900497437","112.5900497437","112.5900497437","3.3599970341","3.3599970341","3.3599970341","100.6100387573","100.6100387573","100.6100387573"
"9233","","","","","","","","","","72.6300201416","72.6300201416","72.6300201416","","","","","",""
"9234","","","","","","","","","","112.8000106812","112.8000106812","112.8000106812","","","","","",""
"9235","","","","","","","","","","112.8000106812","112.8000106812","112.8000106812","0.3099999726","0.3099999726","0.3099999726","","",""
"9236","","","","","","","","","","112.8000106812","112.8000106812","112.8000106812","0.3099999726","0.3099999726","0.3099999726","102.5599822998","102.5599822998","102.5599822998"
"9237","","","","","","","","","","111.9899978638","111.9899978638","111.9899978638","","","","","",""
"9238","","","","","","","","","","111.9899978638","111.9899978638","111.9899978638","0.3099999726","0.3099999726","0.3099999726","102.5500411987","102.5500411987","102.5500411987"
"9240","","","","","","","","","","72.7899932861","72.7899932861","72.7899932861","1.4687490463","1.4687490463","1.4687490463","102.5500411987","102.5500411987","102.5500411987"
"9242","","","","","","","","","","110.5800704956","110.5800704956","110.5800704956","3.3999974728","3.3999974728","3.3999974728","102.5500411987","102.5500411987","102.5500411987"
"9243","","","","","","","","","","110.5800704956","110.5800704956","110.5800704956","3.3999974728","3.3999974728","3.3999974728","101.6599197388","101.6599197388","101.6599197388"
"9245","","","","","","","","","","112.5100097656","112.5100097656","112.5100097656","3.3999974728","3.3999974728","3.3999974728","101.6599197388","101.6599197388","101.6599197388"
"9247","","","","","","","","","","76.2500076294","76.2500076294","76.2500076294","3.3999974728","3.3999974728","3.3999974728","101.6599197388","101.6599197388","101.6599197388"
"9248","","","","","","","","","","76.2500076294","76.2500076294","76.2500076294","3.3135473728","3.3135473728","3.3135473728","102.7900466919","102.7900466919","102.7900466919"
"9249","","","","","","","","","","110.7399978638","110.7399978638","110.7399978638","3.2099978924","3.2099978924","3.2099978924","","",""
"9251","","","","","","","","","","110.7399978638","110.7399978638","110.7399978638","3.2099978924","3.2099978924","3.2099978924","102.7900466919","102.7900466919","102.7900466919"
"9253","","","","","","","","","","111.4100189209","111.4100189209","111.4100189209","3.2099978924","3.2099978924","3.2099978924","18.8900203705","18.8900203705","18.8900203705"
"9254","","","","","","","","","","111.2800292969","111.2800292969","111.2800292969","3.2099978924","3.2099978924","3.2099978924","18.8900203705","18.8900203705","18.8900203705"
"9255","","","","","","","","","","111.2800292969","111.2800292969","111.2800292969","3.2099978924","3.2099978924","3.2099978924","18.8900203705","18.8900203705","18.8900203705"
"9256","","","","","","","","","","62.0999908447","62.0999908447","62.0999908447","3.2040975094","3.2040975094","3.2040975094","18.8900203705","18.8900203705","18.8900203705"
"9257","","","","","","","","","","62.0999908447","62.0999908447","62.0999908447","3.189997673","3.189997673","3.189997673","18.8900203705","18.8900203705","18.8900203705"
"9258","","","","","","","","","","62.0999908447","62.0999908447","62.0999908447","3.189997673","3.189997673","3.189997673","","",""
"9259","","","","","","","","","","111.6099777222","111.6099777222","111.6099777222","3.189997673","3.189997673","3.189997673","100.9899902344","100.9899902344","100.9899902344"
"9261","","","","","","","","","","109.2399978638","109.2399978638","109.2399978638","3.189997673","3.189997673","3.189997673","100.9899902344","100.9899902344","100.9899902344"
"9262","","","","","","","","","","109.2399978638","109.2399978638","109.2399978638","3.189997673","3.189997673","3.189997673","100.9899902344","100.9899902344","100.9899902344"
"9263","","","","","","","","","","109.2399978638","109.2399978638","109.2399978638","3.189997673","3.189997673","3.189997673","100.9899902344","100.9899902344","100.9899902344"
"9266","","","","","","","","","","73.7099761963","73.7099761963","73.7099761963","3.2499976158","3.2499976158","3.2499976158","101.8200302124","101.8200302124","101.8200302124"
"9267","","","","","","","","","","73.7099761963","73.7099761963","73.7099761963","3.2499976158","3.2499976158","3.2499976158","","",""
"9268","","","","","","","","","","74.5500335693","74.5500335693","74.5500335693","3.2499976158","3.2499976158","3.2499976158","101.8200302124","101.8200302124","101.8200302124"
"9270","","","","","","","","","","74.5500335693","74.5500335693","74.5500335693","3.2499976158","3.2499976158","3.2499976158","103.67993927","103.67993927","103.67993927"
"9274","","","","","","","","","","112.8099975586","112.8099975586","112.8099975586","","","","","",""
"9276","","","","","","","","","","112.5500411987","112.5500411987","112.5500411987","3.1499974728","3.1499974728","3.1499974728","102.1900177002","102.1900177002","102.1900177002"
"9279","","","","","","","","","","110.5499572754","110.5499572754","110.5499572754","3.1499974728","3.1499974728","3.1499974728","102.1900177002","102.1900177002","102.1900177002"
"9282","","","","","","","","","","111.0800704956","111.0800704956","111.0800704956","3.0199973583","3.0199973583","3.0199973583","","",""
"9283","","","","","","","","","","111.0800704956","111.0800704956","111.0800704956","3.0199973583","3.0199973583","3.0199973583","","",""
"9284","","","","","","","","","","112.8700408936","112.8700408936","112.8700408936","3.0199973583","3.0199973583","3.0199973583","101.9200210571","101.9200210571","101.9200210571"
"9285","","","","","","","","","","112.8700408936","112.8700408936","112.8700408936","3.0199973583","3.0199973583","3.0199973583","101.9200210571","101.9200210571","101.9200210571"
"9287","","","","","","","","","","71.7199935913","71.7199935913","71.7199935913","3.0684475899","3.0684475899","3.0684475899","100.5999832153","100.5999832153","100.5999832153"
"9288","","","","","","","","","","112.2099990845","112.2099990845","112.2099990845","3.2099978924","3.2099978924","3.2099978924","100.5999832153","100.5999832153","100.5999832153"
"9289","","","","","","","","","","112.2099990845","112.2099990845","112.2099990845","3.2099978924","3.2099978924","3.2099978924","100.5999832153","100.5999832153","100.5999832153"
"9290","","","","","","","","","","112.2099990845","112.2099990845","112.2099990845","3.2099978924","3.2099978924","3.2099978924","100.5999832153","100.5999832153","100.5999832153"
"9291","","","","","","","","","","112.3400802612","112.3400802612","112.3400802612","3.2099978924","3.2099978924","3.2099978924","100.5999832153","100.5999832153","100.5999832153"
"9293","","","","","","","","","","112.3400802612","112.3400802612","112.3400802612","","","","","",""
"9294","","","","","","","","","","110.0200119019","110.0200119019","110.0200119019","3.2099978924","3.2099978924","3.2099978924","102.7099685669","102.7099685669","102.7099685669"
"9295","","","","","","","","","","110.0200119019","110.0200119019","110.0200119019","","","","","",""
"9296","","","","","","","","","","67.8800048828","67.8800048828","67.8800048828","3.509996891","3.509996891","3.509996891","102.7099685669","102.7099685669","102.7099685669"
"9297","","","","","","","","","","67.8800048828","67.8800048828","67.8800048828","3.509996891","3.509996891","3.509996891","102.7099685669","102.7099685669","102.7099685669"
"9298","","","","","","","","","","111.9599533081","111.9599533081","111.9599533081","3.509996891","3.509996891","3.509996891","100.6600189209","100.6600189209","100.6600189209"
"9299","","","","","","","","","","111.9599533081","111.9599533081","111.9599533081","3.509996891","3.509996891","3.509996891","100.6600189209","100.6600189209","100.6600189209"
"9303","","","","","","","","","","112.5400466919","112.5400466919","112.5400466919","3.509996891","3.509996891","3.509996891","100.830078125","100.830078125","100.830078125"
"9304","","","","","","","","","","111.9999923706","111.9999923706","111.9999923706","3.3099973202","3.3099973202","3.3099973202","100.830078125","100.830078125","100.830078125"
"9306","","","","","","","","","","113.9100036621","113.9100036621","113.9100036621","3.3099973202","3.3099973202","3.3099973202","102.950012207","102.950012207","102.950012207"
"9307","","","","","","","","","","113.9100036621","113.9100036621","113.9100036621","3.3099973202","3.3099973202","3.3099973202","","",""
"9308","","","","","","","","","","71.2200317383","71.2200317383","71.2200317383","3.3099973202","3.3099973202","3.3099973202","102.950012207","102.950012207","102.950012207"
"9309","","","","","","","","","","71.2200317383","71.2200317383","71.2200317383","3.3099973202","3.3099973202","3.3099973202","102.950012207","102.950012207","102.950012207"
"9310","","","","","","","","","","71.2200317383","71.2200317383","71.2200317383","","","","","",""
"9311","","","","","","","","","","112.9099197388","112.9099197388","112.9099197388","3.3099973202","3.3099973202","3.3099973202","","",""
"9314","","","","","","","","","","74.6500244141","74.6500244141","74.6500244141","3.2799975872","3.2799975872","3.2799975872","106.8799972534","106.8799972534","106.8799972534"
"9315","","","","","","","","","","71.7299957275","71.7299957275","71.7299957275","3.2799975872","3.2799975872","3.2799975872","106.8799972534","106.8799972534","106.8799972534"
"9316","","","","","","","","","","71.7299957275","71.7299957275","71.7299957275","3.2799975872","3.2799975872","3.2799975872","106.8799972534","106.8799972534","106.8799972534"
"9317","","","","","","","","","","71.7299957275","71.7299957275","71.7299957275","","","","","",""
"9319","","","","","","","","","","111.8399810791","111.8399810791","111.8399810791","3.2799975872","3.2799975872","3.2799975872","","",""
"9321","","","","","","","","","","113.0300216675","113.0300216675","113.0300216675","3.4083471298","3.4083471298","3.4083471298","100.5999603271","100.5999603271","100.5999603271"
"9323","","","","","","","","","","113.0699768066","113.0699768066","113.0699768066","3.4499971867","3.4499971867","3.4499971867","100.5999603271","100.5999603271","100.5999603271"
"9324","","","","","","","","","","113.0699768066","113.0699768066","113.0699768066","3.4499971867","3.4499971867","3.4499971867","102.6700363159","102.6700363159","102.6700363159"
"9325","","","","","","","","","","112.8699798584","112.8699798584","112.8699798584","3.4499971867","3.4499971867","3.4499971867","102.6700363159","102.6700363159","102.6700363159"
"9327","","","","","","","","","","112.8699798584","112.8699798584","112.8699798584","","","","","",""
"9328","","","","","","","","","","112.5800170898","112.5800170898","112.5800170898","","","","","",""
"9329","","","","","","","","","","112.5800170898","112.5800170898","112.5800170898","","","","","",""
"9330","","","","","","","","","","69.0000228882","69.0000228882","69.0000228882","3.2746474743","3.2746474743","3.2746474743","103.6099777222","103.6099777222","103.6099777222"
"9331","","","","","","","","","","8.6900014877","8.6900014877","8.6900014877","3.2399976254","3.2399976254","3.2399976254","103.6099777222","103.6099777222","103.6099777222"
"9332","","","","","","","","","","8.6900014877","8.6900014877","8.6900014877","3.2399976254","3.2399976254","3.2399976254","103.6099777222","103.6099777222","103.6099777222"
"9333","","","","","","","","","","8.6900014877","8.6900014877","8.6900014877","3.2399976254","3.2399976254","3.2399976254","103.6099777222","103.6099777222","103.6099777222"
"9336","","","","","","","","","","103.0400009155","103.0400009155","103.0400009155","3.2399976254","3.2399976254","3.2399976254","103.6099777222","103.6099777222","103.6099777222"
"9337","","","","","","","","","","103.0400009155","103.0400009155","103.0400009155","3.2399976254","3.2399976254","3.2399976254","103.6099777222","103.6099777222","103.6099777222"
"9338","","","","","","","","","","103.0400009155","103.0400009155","103.0400009155","3.2399976254","3.2399976254","3.2399976254","102.7601394653","102.7601394653","102.7601394653"
"9339","","","","","","","","","","112.7400512695","112.7400512695","112.7400512695","2.9099974632","2.9099974632","2.9099974632","102.7601394653","102.7601394653","102.7601394653"
"9340","","","","","","","","","","112.7400512695","112.7400512695","112.7400512695","2.9099974632","2.9099974632","2.9099974632","102.7601394653","102.7601394653","102.7601394653"
"9341","","","","","","","","","","74.3600082397","74.3600082397","74.3600082397","2.9099974632","2.9099974632","2.9099974632","","",""
"9342","","","","","","","","","","74.3600082397","74.3600082397","74.3600082397","2.9099974632","2.9099974632","2.9099974632","102.7601394653","102.7601394653","102.7601394653"
"9343","","","","","","","","","","74.3600082397","74.3600082397","74.3600082397","2.9099974632","2.9099974632","2.9099974632","102.7601394653","102.7601394653","102.7601394653"
"9344","","","","","","","","","","112.2699584961","112.2699584961","112.2699584961","2.9099974632","2.9099974632","2.9099974632","102.7601394653","102.7601394653","102.7601394653"
"9345","","","","","","","","","","112.2699584961","112.2699584961","112.2699584961","3.0828974247","3.0828974247","3.0828974247","102.7601394653","102.7601394653","102.7601394653"
"9346","","","","","","","","","","111.6299972534","111.6299972534","111.6299972534","3.2899975777","3.2899975777","3.2899975777","102.7499923706","102.7499923706","102.7499923706"
"9347","","","","","","","","","","111.6299972534","111.6299972534","111.6299972534","3.2899975777","3.2899975777","3.2899975777","102.7499923706","102.7499923706","102.7499923706"
"9348","","","","","","","","","","111.6299972534","111.6299972534","111.6299972534","3.2899975777","3.2899975777","3.2899975777","102.7499923706","102.7499923706","102.7499923706"
"9349","","","","","","","","","","111.6200027466","111.6200027466","111.6200027466","3.2899975777","3.2899975777","3.2899975777","","",""
"9350","","","","","","","","","","111.6200027466","111.6200027466","111.6200027466","3.2899975777","3.2899975777","3.2899975777","102.7499923706","102.7499923706","102.7499923706"
"9352","","","","","","","","","","111.9999237061","111.9999237061","111.9999237061","3.3009972572","3.3009972572","3.3009972572","102.5499420166","102.5499420166","102.5499420166"
"9353","","","","","","","","","","73.6599731445","73.6599731445","73.6599731445","3.4899976254","3.4899976254","3.4899976254","102.5499420166","102.5499420166","102.5499420166"
"9354","","","","","","","","","","73.6599731445","73.6599731445","73.6599731445","","","","","",""
"9355","","","","","","","","","","67.6500091553","67.6500091553","67.6500091553","3.4899976254","3.4899976254","3.4899976254","102.5499420166","102.5499420166","102.5499420166"
"9356","","","","","","","","","","67.6500091553","67.6500091553","67.6500091553","0.1299999803","0.1299999803","0.1299999803","","",""
"9357","","","","","","","","","","72.8399887085","72.8399887085","72.8399887085","0.1299999803","0.1299999803","0.1299999803","94.5500106812","94.5500106812","94.5500106812"
"9359","","","","","","","","","","12.6600027084","12.6600027084","12.6600027084","0.1299999803","0.1299999803","0.1299999803","","",""
"9360","","","","","","","","","","112.8499603271","112.8499603271","112.8499603271","0.8796494007","0.8796494007","0.8796494007","94.5500106812","94.5500106812","94.5500106812"
"9361","","","","","","","","","","112.8499603271","112.8499603271","112.8499603271","3.3199968338","3.3199968338","3.3199968338","94.5500106812","94.5500106812","94.5500106812"
"9362","","","","","","","","","","67.8500289917","67.8500289917","67.8500289917","3.3199968338","3.3199968338","3.3199968338","101.739944458","101.739944458","101.739944458"
"9363","","","","","","","","","","67.8500289917","67.8500289917","67.8500289917","3.3199968338","3.3199968338","3.3199968338","101.739944458","101.739944458","101.739944458"
"9365","","","","","","","","","","113.5299911499","113.5299911499","113.5299911499","3.3199968338","3.3199968338","3.3199968338","","",""
"9366","","","","","","","","","","113.5299911499","113.5299911499","113.5299911499","3.3199968338","3.3199968338","3.3199968338","101.739944458","101.739944458","101.739944458"
"9367","","","","","","","","","","68.8500823975","68.8500823975","68.8500823975","3.3199968338","3.3199968338","3.3199968338","101.739944458","101.739944458","101.739944458"
"9369","","","","","","","","","","100.9899215698","100.9899215698","100.9899215698","3.3551473618","3.3551473618","3.3551473618","101.739944458","101.739944458","101.739944458"
"9370","","","","","","","","","","100.9899215698","100.9899215698","100.9899215698","3.689997673","3.689997673","3.689997673","103.2099990845","103.2099990845","103.2099990845"
"9371","","","","","","","","","","82.8299484253","82.8299484253","82.8299484253","3.689997673","3.689997673","3.689997673","103.2099990845","103.2099990845","103.2099990845"
"9374","","","","","","","","","","113.080039978","113.080039978","113.080039978","3.689997673","3.689997673","3.689997673","103.2099990845","103.2099990845","103.2099990845"
"9375","","","","","","","","","","113.080039978","113.080039978","113.080039978","3.689997673","3.689997673","3.689997673","103.2099990845","103.2099990845","103.2099990845"
"9376","","","","","","","","","","113.5200119019","113.5200119019","113.5200119019","3.689997673","3.689997673","3.689997673","103.2099990845","103.2099990845","103.2099990845"
"9379","","","","","","","","","","114.0499038696","114.0499038696","114.0499038696","3.3699975014","3.3699975014","3.3699975014","109.0698318481","109.0698318481","109.0698318481"
"9381","","","","","","","","","","70.6300201416","70.6300201416","70.6300201416","3.3699975014","3.3699975014","3.3699975014","109.0698318481","109.0698318481","109.0698318481"
"9382","","","","","","","","","","70.6300201416","70.6300201416","70.6300201416","3.3699975014","3.3699975014","3.3699975014","109.0698318481","109.0698318481","109.0698318481"
"9383","","","","","","","","","","112.42993927","112.42993927","112.42993927","3.3699975014","3.3699975014","3.3699975014","101.1299591064","101.1299591064","101.1299591064"
"9384","","","","","","","","","","112.42993927","112.42993927","112.42993927","3.3699975014","3.3699975014","3.3699975014","101.1299591064","101.1299591064","101.1299591064"
"9385","","","","","","","","","","112.42993927","112.42993927","112.42993927","3.2113471031","3.2113471031","3.2113471031","101.1299591064","101.1299591064","101.1299591064"
"9386","","","","","","","","","","113.0500411987","113.0500411987","113.0500411987","3.1799969673","3.1799969673","3.1799969673","101.1299591064","101.1299591064","101.1299591064"
"9390","","","","","","","","","","112.6699981689","112.6699981689","112.6699981689","0.4999999702","0.4999999702","0.4999999702","102.0100708008","102.0100708008","102.0100708008"
"9391","","","","","","","","","","112.6699981689","112.6699981689","112.6699981689","0.4999999702","0.4999999702","0.4999999702","102.0100708008","102.0100708008","102.0100708008"
"9393","","","","","","","","","","112.8200302124","112.8200302124","112.8200302124","0.4999999702","0.4999999702","0.4999999702","102.0100708008","102.0100708008","102.0100708008"
"9394","","","","","","","","","","112.8200302124","112.8200302124","112.8200302124","0.4999999702","0.4999999702","0.4999999702","102.0100708008","102.0100708008","102.0100708008"
"9395","","","","","","","","","","112.2000427246","112.2000427246","112.2000427246","","","","","",""
"9397","","","","","","","","","","74.9400024414","74.9400024414","74.9400024414","3.1099970341","3.1099970341","3.1099970341","103.499961853","103.499961853","103.499961853"
"9398","","","","","","","","","","74.9400024414","74.9400024414","74.9400024414","3.1099970341","3.1099970341","3.1099970341","103.499961853","103.499961853","103.499961853"
"9399","","","","","","","","","","111.9899291992","111.9899291992","111.9899291992","3.1099970341","3.1099970341","3.1099970341","103.499961853","103.499961853","103.499961853"
"9400","","","","","","","","","","111.9899291992","111.9899291992","111.9899291992","3.1099970341","3.1099970341","3.1099970341","103.499961853","103.499961853","103.499961853"
"9402","","","","","","","","","","74.6800460815","74.6800460815","74.6800460815","3.1099970341","3.1099970341","3.1099970341","102.1399993896","102.1399993896","102.1399993896"
"9403","","","","","","","","","","74.6800460815","74.6800460815","74.6800460815","3.2296972275","3.2296972275","3.2296972275","","",""
"9404","","","","","","","","","","112.2800369263","112.2800369263","112.2800369263","3.2499976158","3.2499976158","3.2499976158","","",""
"9406","","","","","","","","","","112.2800369263","112.2800369263","112.2800369263","3.2499976158","3.2499976158","3.2499976158","","",""
"9407","","","","","","","","","","112.92993927","112.92993927","112.92993927","0.3999999166","0.3999999166","0.3999999166","4.8300004005","4.8300004005","4.8300004005"
"9408","","","","","","","","","","112.92993927","112.92993927","112.92993927","","","","","",""
"9410","","","","","","","","","","112.9499893188","112.9499893188","112.9499893188","","","","","",""
"9412","","","","","","","","","","111.6300201416","111.6300201416","111.6300201416","0.3999999166","0.3999999166","0.3999999166","99.1099777222","99.1099777222","99.1099777222"
"9413","","","","","","","","","","111.6300201416","111.6300201416","111.6300201416","","","","","",""
"9414","","","","","","","","","","111.5600509644","111.5600509644","111.5600509644","","","","","",""
"9415","","","","","","","","","","111.5600509644","111.5600509644","111.5600509644","3.5599973202","3.5599973202","3.5599973202","","",""
"9416","","","","","","","","","","111.5600509644","111.5600509644","111.5600509644","3.5599973202","3.5599973202","3.5599973202","99.1099777222","99.1099777222","99.1099777222"
"9417","","","","","","","","","","113.2699050903","113.2699050903","113.2699050903","","","","","",""
"9419","","","","","","","","","","88.1499481201","88.1499481201","88.1499481201","3.5599973202","3.5599973202","3.5599973202","102.2299423218","102.2299423218","102.2299423218"
"9421","","","","","","","","","","88.1499481201","88.1499481201","88.1499481201","3.4626977444","3.4626977444","3.4626977444","","",""
"9422","","","","","","","","","","112.6799926758","112.6799926758","112.6799926758","3.4199979305","3.4199979305","3.4199979305","","",""
"9423","","","","","","","","","","112.6799926758","112.6799926758","112.6799926758","3.4199979305","3.4199979305","3.4199979305","102.2299423218","102.2299423218","102.2299423218"
